mchi1,mchipm1,Final_CLs,exclusion
763.667197,1240.10334,1.0,1
90.571913,92.9263132,0.0208,0
221.883768,279.953544,0.297,1
377.181382,377.303033,0.0,0
276.216227,856.524089,0.191,1
999.534132,1557.98104,1.0,1
341.554776,841.581423,0.258,1
194.940617,412.4871,0.62484175,1
1073.72276,1074.31997,1.0,1
106.832274,111.209443,0.0467,0
479.263597,538.402354,0.899,1
433.069884,1306.60641,1.0,1
891.950716,1750.40976,1.0,1
148.936605,1418.31229,1.0,1
308.901717,311.493818,0.909,1
640.885696,887.885434,0.934,1
537.454041,605.238502,0.78,1
1369.13101,1393.58015,1.0,1
424.755232,428.119106,0.0,0
664.667822,722.584864,0.93,1
103.303794,104.493766,0.0,0
324.611636,975.113582,0.287,1
471.760576,471.862288,0.596,1
98.5428718,969.763965,0.28,1
640.742094,642.315901,0.846,1
694.490559,699.17629,0.721,1
789.994681,1620.45791,1.0,1
1081.17521,1083.32241,1.0,1
284.597497,284.777868,0.0,0
160.991625,986.369864,0.28,1
299.955623,300.143117,0.301,1
107.732636,700.750913,0.047848973,0
1297.85272,1700.73708,1.0,1
546.465796,549.010729,0.896,1
111.976708,1534.00401,1.0,1
1329.39648,1336.80785,1.0,1
22.7943091,1453.2495,1.0,1
559.047761,559.678382,1.0,1
156.664095,1410.07841,1.0,1
874.499416,875.680839,0.953,1
1390.21064,1399.07478,1.0,1
150.620087,150.823052,0.0399,0
176.221044,176.327285,0.0827,1
634.31287,635.148338,1.0,1
1257.47796,1323.01961,1.0,1
7.45178395,1159.44793,0.611,1
371.4983,371.654129,0.0,0
1443.20579,1449.09763,1.0,1
850.784261,851.978029,1.0,1
854.589428,855.362353,1.0,1
648.854906,1469.49375,1.0,1
189.530722,189.72263,0.0,0
228.828996,230.225044,0.815,1
295.416909,298.27945,0.05553568,1
573.046871,1128.63287,0.424,1
138.472505,141.112292,0.712,1
1207.70101,1352.93594,1.0,1
372.487897,372.643687,0.0,0
123.806709,123.991949,0.0,0
47.9078677,240.945907,5.83106e-06,0
110.205031,110.381045,0.0272,0
935.302444,1279.52758,1.0,1
273.661374,273.84176,0.0,0
121.915764,122.503862,0.468,1
582.797766,583.643201,0.88,1
110.763511,114.620695,0.00106,0
70.2518603,921.81708,0.242,1
515.123272,518.381671,0.874,1
493.998528,494.138848,0.0,0
138.229913,138.417833,0.0,0
4.33437985,376.760779,0.05291333,1
852.625846,916.075843,1.0,1
449.669982,1336.15469,1.0,1
812.098252,812.551762,1.0,1
724.118438,791.143665,0.956,1
779.846658,781.662725,0.992,1
125.381637,126.514691,0.857,1
385.561129,388.688537,0.421,1
244.174371,1041.43436,0.14,1
1094.0001,1581.40202,1.0,1
481.707247,485.756026,0.625,1
773.603112,774.575506,0.899,1
105.602704,105.784489,0.0,0
824.268026,825.090117,0.97,1
399.144572,1385.35591,1.0,1
571.001928,572.60372,0.541,1
766.637616,1100.9854,0.878,1
284.734802,286.098981,0.916,1
174.415645,174.645309,0.106,1
620.611987,623.439851,0.897,1
11.3256161,1044.7855,0.403,1
298.028902,736.91705,0.286,1
291.705169,291.887117,0.0,0
502.375473,502.477691,0.936,1
21.7012887,309.688126,0.01763905,0
452.317026,458.35448,0.752,1
131.061955,135.825506,0.18,1
117.973681,1917.79426,1.0,1
571.201674,571.258237,0.939,1
547.263186,563.803639,0.911,1
119.349441,593.830862,0.0617,1
262.298045,262.487423,0.857,1
788.948691,812.942078,0.844,1
631.434591,1238.89851,1.0,1
1027.18941,1028.07525,0.923,1
253.734613,626.131877,0.2933761,1
164.965101,165.152301,0.0,0
245.989757,251.274447,0.794,1
238.308753,238.496963,0.0,0
137.570188,144.159446,0.0681,1
1632.42438,1632.47566,1.0,1
185.427785,185.722213,0.1,1
361.875015,361.908531,1.0,1
624.954669,625.54963,0.933,1
743.746949,1179.26339,0.807,1
733.17989,733.990631,0.938,1
333.27751,336.587711,0.801,1
266.370086,266.56587,0.127,1
1136.57755,1220.06795,1.0,1
411.808054,415.097589,0.2998147,1
507.623305,1545.13298,1.0,1
1200.93257,1869.9695,1.0,1
591.861222,593.747465,0.811,1
112.693825,112.873666,0.0411,0
210.503496,212.078356,0.0,0
349.917132,350.078314,0.0,0
373.965064,376.841326,0.265,1
518.263718,691.880722,0.89,1
500.41186,1221.14705,1.0,1
1110.63555,1488.99395,1.0,1
181.314573,535.512271,0.577,1
1546.84202,1552.39091,1.0,1
245.670057,245.869563,0.0,0
663.402282,780.269865,0.946,1
1185.59901,1753.01572,1.0,1
297.163082,307.878746,0.0,0
551.626512,554.919171,0.775,1
88.9728881,1076.93483,0.167,1
749.54054,798.425332,1.0,1
1323.36378,1878.0734,1.0,1
111.186561,111.389942,0.04,0
479.609574,480.512688,0.429,1
517.998649,929.422474,0.78191334,1
709.252576,716.68699,0.782,1
1537.95369,1545.43319,1.0,1
903.794459,931.116477,1.0,1
47.2769916,1662.4481,1.0,1
359.802487,361.260609,0.852,1
1174.03601,1631.39592,1.0,1
1195.4976,1196.28085,1.0,1
956.021481,960.418929,1.0,1
481.825055,576.89739,0.824,1
941.615171,942.563087,0.882,1
171.12769,174.156829,0.737,1
799.953928,801.916399,1.0,1
976.32503,1557.85301,1.0,1
1414.76192,1567.35718,1.0,1
452.1434,1028.64813,0.333,1
1298.11364,1752.9584,1.0,1
1057.48247,1058.1003,0.974,1
321.174774,321.352759,0.389,1
406.765217,406.91129,0.0,0
750.513928,753.191919,1.0,1
478.201255,478.31627,0.417,1
921.721576,922.568244,0.999,1
50.2282107,202.512764,0.000296,0
713.743769,719.268218,0.958,1
69.9406837,1154.85363,0.591,1
991.290039,1463.1244,1.0,1
472.122728,472.753561,1.0,1
531.759941,531.839617,1.0,1
313.053486,734.405393,0.297,1
1555.52421,1556.56914,1.0,1
204.441375,204.649247,0.0461,0
243.171014,243.522157,0.462,1
435.219004,436.143241,0.861,1
410.577237,828.516186,0.572,1
830.818496,1214.17115,1.0,1
553.271549,968.775765,0.742,1
762.72837,993.553604,0.801,1
1034.93327,1371.64961,1.0,1
654.909309,656.20361,0.831,1
447.496195,448.616213,0.863,1
94.8283953,97.3933043,0.0212,0
532.740492,853.659664,0.776,1
1258.74001,1259.69764,1.0,1
1134.35532,1140.90953,1.0,1
693.303308,695.994214,1.0,1
455.721547,456.617097,0.946,1
244.404664,574.725961,0.638,1
5.20205997,1505.2968,1.0,1
826.583601,1434.23593,1.0,1
240.025389,240.200075,0.0,0
658.463214,658.51439,0.716,1
167.372552,171.219549,0.0033320128,0
63.6172635,252.341932,0.0033436597,0
350.765545,350.930208,0.0,0
154.431479,154.634582,0.0221,0
300.217235,300.393006,0.0,0
250.945581,254.055231,0.734,1
308.687054,1063.77707,0.6206115,1
1025.68317,1026.52236,0.965,1
484.554567,486.443022,0.826,1
132.09248,145.905841,0.0,0
631.526044,1212.63463,1.0,1
145.858967,151.573987,0.0375,0
830.136506,1559.02555,1.0,1
844.377027,892.081835,1.0,1
245.436948,250.246532,0.837,1
1141.44499,1144.03397,1.0,1
104.617859,104.801314,0.0,0
444.207819,444.337914,0.372,1
477.774077,477.880979,0.583,1
422.180665,422.32434,0.0,0
6.35701114,131.385093,5.95e-11,0
454.554687,804.044754,0.439,1
155.072753,364.584279,0.503,1
928.650591,932.142064,1.0,1
288.238416,288.419345,0.0,0
818.520521,819.632221,1.0,1
786.363404,786.421074,0.754,1
347.578698,347.754903,0.361,1
707.392083,714.046424,1.0,1
192.387898,923.262908,0.19,1
315.950718,316.128474,0.0,0
1098.7968,1616.25519,1.0,1
162.739886,166.178221,0.549,1
567.541228,1061.37249,0.675,1
1180.51856,1406.9787,1.0,1
113.469622,115.858314,0.205,1
504.130792,1095.82068,0.636,1
796.667928,797.848079,0.902,1
129.225484,326.899454,0.032131486,0
223.333199,227.39373,0.158,1
631.94513,790.502515,0.975,1
236.193055,238.850491,0.867,1
354.913709,362.763656,0.46,1
90.1990143,92.8369468,0.0,0
392.427746,896.724135,0.422,1
153.811242,1300.72058,1.0,1
514.779323,514.898517,0.765,1
189.200566,195.316335,0.0554,1
166.227865,166.421191,0.0,0
469.396112,1613.69707,1.0,1
261.830277,262.00904,0.0,0
201.62681,205.304574,0.505,1
825.161074,826.09248,0.772,1
247.165441,247.365215,0.0743,1
241.10381,295.76686,0.48,1
139.633856,143.221513,0.195,1
166.510177,310.465097,0.0006419487,0
799.101361,1685.20922,1.0,1
1035.52644,1037.26247,0.997,1
869.650406,872.799875,1.0,1
285.056931,287.402582,1.0,1
390.653135,390.813979,0.0,0
265.066521,267.938657,0.884,1
92.5452926,670.589147,0.08720493,1
182.147083,1686.51147,1.0,1
774.840099,783.783933,1.0,1
744.752539,1020.95534,0.911,1
888.028129,1796.65451,1.0,1
291.19064,294.849458,0.8,1
468.81032,468.926411,0.0,0
804.618333,805.410023,1.0,1
639.90612,639.906551,1.0,1
73.0730081,1694.0719,1.0,1
249.69452,1103.05004,0.481,1
1494.83073,1494.89491,1.0,1
212.309223,212.50277,0.0,0
1159.05999,1172.14727,1.0,1
892.091941,1019.98075,0.942,1
1128.82214,1202.91316,1.0,1
311.530257,313.001165,0.806,1
919.56972,922.49147,0.923,1
296.410127,298.277733,0.377,1
798.069677,1204.09055,1.0,1
337.720772,339.253007,0.601,1
1258.09741,1681.6982,1.0,1
188.685947,194.469114,0.277,1
1144.80557,1263.18669,1.0,1
291.019844,294.986989,0.0717,1
404.659414,406.361794,0.836,1
1210.75479,1262.63052,1.0,1
189.307852,478.583135,0.41390452,1
929.447345,930.426856,0.895,1
398.570408,1251.73364,1.0,1
297.965871,298.14363,0.0,0
631.627669,887.370144,0.899,1
104.086831,110.150737,0.101,1
192.120666,192.319332,0.0,0
218.134656,221.626303,0.635,1
10.092447,256.346796,0.000223,0
415.998881,742.300958,0.696,1
114.190464,617.584337,9.2e-05,0
585.863583,599.790908,0.687,1
559.311844,559.45928,0.0,0
452.316827,452.509634,0.656,1
720.751258,1778.56784,1.0,1
550.244961,551.383014,0.858,1
419.050206,419.277182,0.373,1
176.756847,494.714259,0.0764,1
789.860855,790.242718,0.964,1
923.000057,923.845643,0.939,1
389.301854,389.451304,0.0,0
1427.63808,1622.6961,1.0,1
203.996764,207.352586,0.448,1
493.949336,496.329451,0.861,1
269.194762,271.968452,0.168,1
875.997401,888.501582,1.0,1
111.673177,111.86147,0.0,0
402.579416,402.765251,0.362,1
459.415187,463.126425,0.223,1
477.25292,477.364049,0.547,1
163.255303,592.898816,0.0474,0
593.55085,770.924506,0.964,1
257.714116,257.89795,0.0,0
398.40286,398.561528,0.0,0
364.427911,754.616036,0.0615,1
359.560164,359.893966,1.0,1
726.347395,905.576958,0.937,1
630.289191,1098.17079,0.696,1
571.675678,574.397462,0.753,1
696.290396,697.459662,0.723,1
1005.74063,1327.55359,1.0,1
1168.69624,1176.91322,1.0,1
28.562557,1332.47489,1.0,1
89.8277006,185.892794,0.197,1
756.552177,1299.8728,1.0,1
1011.72685,1012.77859,0.931,1
136.546555,505.576694,0.0031218703,0
463.162876,466.27476,0.955,1
1068.37338,1069.33983,1.0,1
474.828932,477.602765,0.876,1
649.000577,649.521038,0.953,1
545.392409,547.254028,1.0,1
516.174615,516.257502,0.647,1
483.083805,485.035885,1.0,1
701.059151,1164.80281,0.788,1
108.215814,111.20468,0.0298,0
169.880833,228.604699,0.17365319,1
275.697639,277.171226,1.0,1
221.943192,222.259723,0.454,1
301.630168,750.293009,0.253,1
105.780122,105.965441,0.0,0
601.807148,604.299605,0.911,1
513.9282,513.996726,0.409,1
253.155096,253.341291,0.0,0
627.214449,627.796578,0.939,1
204.090982,206.694017,0.14,1
959.500861,1408.32325,1.0,1
119.300699,122.394309,0.0347,0
198.056626,198.857096,0.945,1
730.634186,1022.46058,0.883,1
979.439639,981.851036,1.0,1
191.331403,191.522844,0.0,0
224.291847,584.616133,0.119,1
237.607526,361.518883,0.446,1
297.069814,297.245192,0.0,0
669.757554,671.001418,0.782,1
909.651275,934.594618,1.0,1
1159.04354,1160.20873,1.0,1
675.012893,684.892657,0.839,1
52.3643061,130.965109,1.43e-37,0
727.678062,772.717696,0.848,1
529.749037,530.703991,0.948,1
473.434761,476.598758,0.678,1
824.656803,830.188185,1.0,1
338.225509,341.517794,0.60216385,1
663.102148,663.113493,1.0,1
426.018615,468.192602,0.78,1
334.073028,336.979525,0.226,1
108.761138,113.584982,0.0709,1
452.02646,454.358033,0.935,1
296.307638,1336.29069,1.0,1
19.4579908,1784.47219,1.0,1
323.553698,332.004926,0.721,1
426.315957,426.452627,0.0,0
844.776437,846.105493,0.946,1
169.52659,169.717021,0.0,0
1016.22738,1868.05517,1.0,1
385.259632,387.552394,1.0,1
554.236688,557.199948,0.847,1
416.204083,423.438822,1.0,1
533.319536,881.768098,0.77,1
299.138136,1138.17252,0.284,1
136.43767,136.652242,0.0114,0
599.967026,1535.85176,1.0,1
250.479849,250.718714,0.139,1
777.546073,1604.74552,1.0,1
435.848191,435.976699,0.0,0
96.961639,254.222303,2.72e-11,0
883.17497,1487.92089,1.0,1
194.246007,198.620217,0.0989,1
1040.77072,1078.29395,1.0,1
853.3425,857.415341,1.0,1
125.476463,509.102503,0.09335523,1
372.086348,372.243644,0.0,0
520.723209,1628.89233,1.0,1
160.242667,641.636766,0.006872863,0
108.976087,958.909667,0.063194536,1
1787.30717,1787.95532,1.0,1
825.172894,829.50375,1.0,1
135.403037,141.165932,0.0513,1
376.677398,376.836957,0.0,0
687.249586,728.994141,1.0,1
429.229233,547.950601,0.784,1
261.499118,261.690631,0.0,0
305.581446,362.848772,0.339,1
518.60739,1460.43902,1.0,1
1619.94608,1626.67603,1.0,1
189.38634,193.137402,0.60626805,1
308.682884,310.514403,0.0366,0
274.325481,274.510234,0.465,1
206.601747,208.026236,0.95,1
342.041942,342.557116,0.293,1
466.48918,466.600127,0.891,1
1237.86273,1238.44775,1.0,1
549.878252,864.166843,0.799,1
390.5346,392.040809,0.17,1
1144.31097,1151.29637,1.0,1
185.917213,187.14877,0.887,1
191.503694,193.88462,0.898,1
410.418614,412.008285,0.664,1
535.783249,538.756608,0.905,1
933.037987,934.428499,1.0,1
601.523554,601.577603,0.838,1
1504.8057,1504.967,1.0,1
766.812182,769.47766,0.824,1
1077.6212,1133.77564,1.0,1
286.583919,290.2935,0.442,1
32.6539894,955.665532,0.0,0
116.532091,116.716905,0.0,0
221.189772,221.3168,0.0,0
1121.27237,1415.11,1.0,1
952.394018,952.807981,1.0,1
237.356498,1084.37425,0.254,1
830.09477,831.605301,0.91,1
382.190814,384.974209,0.919,1
473.791655,578.572632,0.72,1
209.868757,212.323136,0.885,1
646.019379,648.838338,1.0,1
464.698786,464.829376,0.506,1
247.522526,249.527599,0.04455497,0
595.736983,649.089671,0.865,1
224.823608,796.770081,0.131,1
805.531728,1099.20337,0.939,1
467.604677,467.787599,0.908,1
317.560023,319.924232,1.0,1
557.373168,557.427256,1.0,1
300.008811,484.548421,0.759,1
312.067432,359.15399,0.591,1
143.897353,148.326772,0.213,1
374.933226,771.923334,0.378,1
179.848369,186.804083,0.0,0
292.528427,546.532566,0.638,1
800.300116,1700.23912,1.0,1
474.433615,1378.84737,1.0,1
76.9645917,198.06599,2.37e-19,0
428.921118,429.055798,0.879,1
1319.52177,1390.95779,1.0,1
1666.90687,1901.46736,1.0,1
342.792495,342.956593,0.0,0
280.18117,502.528763,0.60184985,1
246.828847,678.001727,0.165,1
308.760197,308.933716,0.0,0
388.408404,388.595192,0.232,1
520.957257,521.053081,0.919,1
492.440962,492.542326,0.868,1
250.222418,250.413869,0.253,1
260.095448,261.6807,0.0,0
1324.43614,1692.95288,1.0,1
539.903193,540.012147,0.613,1
198.797853,198.990946,0.0,0
1481.21062,1484.41564,1.0,1
226.552966,229.655066,0.037,0
424.444256,1205.3384,1.0,1
19.7435012,1349.58163,1.0,1
133.730653,258.099516,0.045396376,0
1319.94884,1700.65857,1.0,1
130.712472,130.995256,0.0727,1
141.599999,146.740419,0.00451,0
645.131742,646.05782,1.0,1
585.316625,585.37634,0.939,1
995.207533,1421.4062,1.0,1
1138.44631,1141.45973,1.0,1
952.177444,954.574774,1.0,1
571.212793,571.269698,0.846,1
503.205389,503.372344,0.54,1
95.8819813,97.4135984,0.317,1
1395.62402,1395.66552,1.0,1
748.44014,751.189883,0.9,1
732.348615,735.436733,0.787,1
1024.49197,1237.02699,1.0,1
1073.93499,1101.15308,1.0,1
464.532235,808.335443,0.698,1
119.430513,129.410143,0.514,1
145.858543,147.866321,0.734,1
594.578892,595.886456,0.931,1
546.43301,547.486262,0.894,1
289.313543,289.516517,0.222,1
231.861645,235.688713,0.873,1
729.900148,734.834093,0.911,1
148.275857,445.511955,0.437,1
354.044437,534.194071,0.249,1
1212.61467,1258.61658,1.0,1
1311.4699,1312.43346,1.0,1
1236.59043,1566.47158,1.0,1
151.485291,155.535406,0.008893445,0
1497.06963,1723.8295,1.0,1
292.873218,590.365587,0.487,1
92.7125776,875.517363,0.141,1
830.053415,831.13987,0.909,1
40.2194013,318.342686,0.01656428,0
122.067077,122.252932,0.0,0
181.606703,181.798971,0.0,0
897.20896,900.572137,0.886,1
299.234793,299.498402,0.536,1
158.022552,161.326222,0.533,1
1146.00396,1215.17968,1.0,1
1706.85149,1711.84784,1.0,1
240.641314,1348.68055,1.0,1
482.24929,839.434484,0.646,1
223.323505,333.853542,0.333,1
106.304166,209.234677,0.0117,0
327.480846,480.564386,0.199,1
540.771035,540.853284,0.846,1
900.943016,931.71466,1.0,1
637.513719,637.521886,1.0,1
276.527543,278.05169,0.766,1
104.172771,286.152882,0.00341,0
1031.93895,1056.24147,1.0,1
759.996367,895.913899,0.951,1
1408.08995,1409.04884,1.0,1
1242.51072,1960.18644,1.0,1
100.931736,103.742989,0.015,0
87.6414983,520.00486,0.1453345,1
98.8218533,99.0024526,0.0,0
408.31435,633.547609,0.823,1
134.768878,134.958986,0.0,0
662.109712,1164.23074,0.783,1
625.713158,628.393107,1.0,1
1546.5231,1591.15139,1.0,1
1039.80864,1523.76614,1.0,1
814.544307,814.786452,0.871,1
1352.61122,1692.99516,1.0,1
162.01163,162.202724,0.0,0
464.30859,1207.63464,1.0,1
261.354903,264.309445,0.793,1
467.480593,675.378444,0.871,1
0.962710092,583.551821,1.59e-05,0
1378.23282,1378.27996,1.0,1
1494.84888,1617.14511,1.0,1
1290.52043,1291.63447,1.0,1
926.843005,928.112582,0.85,1
940.726175,943.114391,0.936,1
190.183121,190.375831,0.0,0
362.983081,363.151979,0.0,0
616.754731,1456.73405,1.0,1
190.378175,193.874931,0.011212521,0
173.944308,176.836886,0.54,1
249.085214,249.347326,0.0761,1
357.739272,760.096354,0.11,1
280.023116,282.474942,0.631,1
389.59293,1145.18373,0.615,1
284.673763,285.586948,0.919,1
594.895062,677.499511,0.782,1
133.174535,136.814227,0.0355,0
140.393364,1388.09908,1.0,1
120.783889,123.107202,0.658,1
592.077843,683.945995,0.93,1
250.027155,251.872805,0.798,1
465.126297,465.255743,0.411,1
418.436705,418.572719,0.0,0
425.48973,828.828027,0.434,1
1003.90991,1006.63716,1.0,1
444.389013,522.621724,0.862,1
1428.15116,1428.93569,1.0,1
265.986228,266.747331,1.0,1
202.57171,202.788488,0.0559,1
445.952804,446.116269,0.0,0
1310.20114,1310.71116,1.0,1
235.982537,1174.12041,0.555,1
106.504168,1229.63573,1.0,1
605.785822,871.375168,0.889,1
456.800545,716.418656,0.75,1
198.103561,537.456569,0.0201,0
762.750483,1386.38549,1.0,1
572.294046,964.564782,0.35,1
503.820706,505.697309,0.46,1
641.509282,673.028405,0.881,1
105.7031,606.786234,0.038381558,0
382.621192,384.791906,0.649,1
235.166702,238.195124,0.03164258,0
326.242871,328.57332,0.68,1
156.893541,157.929107,0.935,1
381.647509,1060.47623,0.25,1
260.702711,260.890009,0.0,0
594.241291,596.217861,0.53,1
651.243313,651.244287,1.0,1
759.351234,1158.01446,0.872,1
1056.06321,1058.64033,1.0,1
471.603799,1204.1959,1.0,1
289.986879,1226.05703,1.0,1
1495.30294,1783.48277,1.0,1
393.724367,396.496586,1.0,1
1101.41794,1439.95242,1.0,1
493.788151,496.54026,0.815,1
295.666664,295.84621,0.48,1
312.737959,312.912467,0.0,0
855.317726,857.935909,1.0,1
221.853578,223.05206,0.304,1
900.63291,903.929052,0.952,1
364.3976,935.725423,0.0726,1
272.053953,272.306297,0.115,1
279.192795,282.003901,0.863,1
522.223821,758.963663,0.766,1
464.187124,466.298548,0.893,1
582.977787,1018.80688,0.565,1
423.299825,423.430002,1.0,1
441.180896,441.302674,0.841,1
612.791371,615.277006,0.324,1
164.271743,164.466117,0.0,0
373.111636,373.252158,0.0,0
90.0391609,968.841416,0.207,1
428.907854,1974.67886,1.0,1
187.814905,190.969143,0.0714,1
196.889477,571.672064,0.569,1
453.72497,1476.98071,1.0,1
172.056686,172.785022,0.82,1
149.373379,149.565597,0.0,0
909.914421,1022.89785,0.967,1
146.058559,170.394086,0.00185,0
111.842057,123.41697,0.45,1
838.392716,839.518364,1.0,1
254.825039,255.986421,0.816,1
937.751064,938.244354,1.0,1
255.381904,258.075393,0.913,1
212.204522,216.180095,0.205,1
265.602164,266.322305,0.401,1
355.668216,737.150969,0.466,1
1078.1477,1151.2087,1.0,1
809.750597,858.466854,0.926,1
1028.64672,1029.30001,1.0,1
357.227557,357.411083,0.257,1
469.242043,469.391949,0.0,0
442.777434,943.505425,0.194,1
767.626225,1023.50511,0.886,1
318.428369,462.803366,0.708,1
1047.69027,1053.86511,1.0,1
306.260195,913.384663,0.353,1
566.980623,908.218947,0.567,1
762.334681,867.341403,0.982,1
484.780638,485.628078,0.875,1
165.548716,168.707094,0.677,1
1713.61655,1730.78987,1.0,1
775.73609,775.975721,0.929,1
806.788448,809.830676,0.716,1
1799.76127,1805.48275,1.0,1
140.006206,140.206601,0.00616,0
1730.57476,1735.05106,1.0,1
313.368801,975.509199,0.328,1
423.138554,423.274934,1.0,1
1149.809,1154.5984,1.0,1
117.458897,123.313056,0.00052,0
393.23694,1294.39875,1.0,1
719.684422,728.823975,0.919,1
968.952466,1270.6632,1.0,1
851.478322,1042.30227,0.979,1
439.629096,440.291063,1.0,1
98.2405082,461.431327,0.2984779,1
499.033743,508.145451,0.518,1
166.198993,167.409875,0.923,1
112.196613,112.555501,0.648,1
429.823872,963.404602,0.451,1
1150.5854,1154.40416,1.0,1
49.6395629,430.781803,4.51e-09,0
529.684367,529.774329,0.727,1
446.169195,446.298136,0.922,1
447.385253,447.523119,0.267,1
617.494419,1344.10619,1.0,1
119.715591,120.051206,0.0174,0
348.308664,350.277394,0.0837,1
538.293454,801.638582,0.901,1
779.07295,779.224968,0.972,1
101.830286,101.949696,0.00285,0
148.419871,293.458854,0.0942,1
215.826704,356.769002,0.498,1
111.035214,113.982118,0.0106,0
567.658983,569.794891,0.949,1
729.144046,1240.45863,1.0,1
562.314533,564.958244,0.866,1
39.3120198,1047.77758,0.114,1
321.200828,321.378701,0.846,1
14.9418668,1193.7611,0.654,1
149.051796,152.531638,0.132,1
321.939084,742.446942,0.216,1
502.869456,725.862061,0.918,1
169.025724,170.413803,0.836,1
